siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,phone_number,url,current_url
401162201,24,40116220100024,O,1999-10-25,21,2021.0,,2023-11-30T10:26:49,True,A,O,,1995-05-17,5710,BRASSERIE DUYCK,,DUYCK,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,21,2021.0,24,2023-11-30T10:26:49,PME,2021.0,,,,RTE,NATIONALE,59144,JENLAIN,,,59323,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 27 49 70 03 ,,"https://www.google.com/maps/place/Brasserie+Duyck/@50.3144444,3.623814,17z/data=!3m1!4b1!4m6!3m5!1s0x47c2f369bbc0fd07:0xf79d6cdbda03dcec!8m2!3d50.3144444!4d3.6263889!16s%2Fg%2F1q5bmzrgm?entry=ttu"
403748718,18,40374871800018,O,1994-10-01,NN,,,2008-01-04T20:28:22,True,A,O,,1994-10-01,3220,ADIS,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,18,2011-12-06T00:53:29,PME,2021.0,,,,,DYRASTIESTRAAT 5,,,1982 ELEWIJT,,,,,99131.0,BELGIQUE,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
405112764,23,40511276400023,O,1996-05-15,NN,,,2019-11-14T14:00:21,False,A,O,,1996-05-15,5499,BRASSERIE LAMPEE BAUMGARTNER,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,NN,,31,2017-05-20T04:22:51,PME,2021.0,,,,,ZONE ARTISANALE,17580,LE BOIS-PLAGE-EN-RE,,,17051,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+LAMPEE+BAUMGARTNER+++++ZONE+ARTISANALE+17580+LE+BOIS-PLAGE-EN-RE/@46.1808039,-1.4202457,13z/data=!3m1!4b1?entry=ttu"
405112764,31,40511276400031,O,2001-12-31,NN,,,2019-11-14T14:00:21,True,A,O,,1996-05-15,5499,BRASSERIE LAMPEE BAUMGARTNER,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,NN,,31,2017-05-20T04:22:51,PME,2021.0,,,,,ZAC DES CLEMORINANTS,17740,SAINTE-MARIE-DE-RE,,,17360,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+LAMPEE+BAUMGARTNER+++++ZAC+DES+CLEMORINANTS+17740+SAINTE-MARIE-DE-RE/@46.1558373,-1.3643837,13z/data=!3m1!4b1?entry=ttu"
408751105,11,40875110500011,O,1996-07-01,03,2021.0,1105ZZ,2023-11-30T10:28:58,True,A,O,,1996-07-01,5499,BRASSERIE THIRIEZ,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,03,2021.0,11,2023-11-30T10:28:58,PME,2021.0,,22,,RUE,DE WORMHOUT,59470,ESQUELBECQ,,,59210,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 28 62 88 44 ,,"https://www.google.com/maps/place/Brasserie+Thiriez/@50.8844488,2.4303887,17z/data=!3m1!4b1!4m6!3m5!1s0x47dcf1e85baef2f1:0xa16f8ad8de43468d!8m2!3d50.8844488!4d2.4329636!16s%2Fm%2F03d102n?entry=ttu"
411152648,19,41115264800019,O,1996-12-01,NN,,,2008-01-04T21:54:20,True,A,O,,1996-12-01,3220,BRASSERIE DE KONINCK,,JACOBS WALTER,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,19,2011-12-06T01:47:45,PME,2021.0,,,,,2018 ANVERS,,,291 CHAUSSEE DE MELINES,,,,,99131.0,BELGIQUE,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,+32 3 866 96 90 ,,"https://www.google.com/maps/place/De+Koninck+-+Antwerp+City+Brewery/@51.1993475,4.4125836,17z/data=!3m1!4b1!4m6!3m5!1s0x47c3f72069ac87e5:0x7b9221aaef639f8e!8m2!3d51.1993475!4d4.4151585!16zL20vMDloYzR5?entry=ttu"
413778432,18,41377843200018,O,1997-09-01,NN,,,2015-10-19T20:01:38,True,A,O,,1997-09-01,3220,QUIETA VERTRIEBS GESELLSCHAFT,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,18,2011-12-06T02:19:12,PME,2021.0,,,,,D-83670 BED HEILBRUNN,,,AM KREBSENBACH 5-7,,,,,99109.0,ALLEMAGNE,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/QUIETA+VERTRIEBS+GESELLSCHAFT+++++D-83670+BED+HEILBRUNN++/@47.7546349,11.4075267,13z/data=!3m1!4b1?entry=ttu"
414798934,17,41479893400017,O,1997-12-15,03,2021.0,1105ZZ,2023-12-02T14:30:19,True,A,O,,1997-12-15,5710,FERME BRASSERIE SAINT RIEUL,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,03,2021.0,17,2023-12-02T14:30:19,PME,2021.0,,588,,RUE,DE DRUCY,60800,TRUMILLY,,,60650,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 44 59 00 49 ,,"https://www.google.com/maps/place/Ferme+Brasserie+Saint+Rieul/@49.2474287,2.8032612,17z/data=!3m1!4b1!4m6!3m5!1s0x47e6297c31706a0b:0xbc797b58b158af3a!8m2!3d49.2474287!4d2.8058361!16s%2Fg%2F1td2lsyq?entry=ttu"
414842062,21,41484206200021,O,1998-07-31,22,2021.0,,2023-11-30T10:31:30,False,A,O,,1997-12-15,5710,HEINEKEN ENTREPRISE,H.E.,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,42,2021.0,138,2023-11-30T10:31:31,GE,2021.0,,,,AV,FRANCOIS CHARDIGNY,13011,MARSEILLE 11,,,13211,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE DE LA VALENTINE,11.05Z,NAFRev2,O,04 91 18 85 18 ,,"https://www.google.com/maps/place/Heineken+Entreprise/@43.2952334,5.4821234,17z/data=!3m1!4b1!4m6!3m5!1s0x12c9bc18c9cef717:0x86e258e92cdbb69d!8m2!3d43.2952334!4d5.4846983!16s%2Fg%2F1thfbn6z?entry=ttu"
414842062,47,41484206200047,O,1998-07-31,31,2021.0,,2023-11-30T10:31:30,False,A,O,,1997-12-15,5710,HEINEKEN ENTREPRISE,H.E.,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,42,2021.0,138,2023-11-30T10:31:31,GE,2021.0,,12,,RUE,SAINT CHARLES,67300,SCHILTIGHEIM,,,67447,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE DE L'ESPERANCE,11.05Z,NAFRev2,O,03 88 19 58 00 ,,"https://www.google.com/maps/place/Heineken+Schiltigheim/@48.6053426,7.7411542,17z/data=!3m1!4b1!4m6!3m5!1s0x4796c959cb91f285:0x22a5f6a9b212ab0!8m2!3d48.6053426!4d7.7437291!16s%2Fg%2F11p46q1lmm?entry=ttu"
414842062,54,41484206200054,O,1998-07-31,32,2021.0,,2023-11-30T10:31:30,False,A,O,,1997-12-15,5710,HEINEKEN ENTREPRISE,H.E.,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,42,2021.0,138,2023-11-30T10:31:31,GE,2021.0,,365,B,RUE,DU GENERAL DE GAULLE,59370,MONS-EN-BAROEUL,,,59410,,,,,,,,,,,,,,,,,,,A,,,,HEINEKEN-PELFORTH-KILLIANS'S-33-33 EXPORT-PANACH-BUCKLER-BIERES DU MONDE-AMSTEL-WIECKSE WITTE-WW,11.05Z,NAFRev2,O,03 20 33 67 00 ,,"https://www.google.com/maps/place/Heineken+Entreprise/@50.6506402,3.1123406,17z/data=!3m1!4b1!4m6!3m5!1s0x47c329e57a932c97:0x69db3da44af36654!8m2!3d50.6506402!4d3.1149155!16s%2Fg%2F11btln6vrf?entry=ttu"
414842062,138,41484206200138,O,2011-09-01,41,2021.0,,2023-11-30T10:31:31,True,A,O,,1997-12-15,5710,HEINEKEN ENTREPRISE,H.E.,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,42,2021.0,138,2023-11-30T10:31:31,GE,2021.0,,2,,RUE,DES MARTINETS,92500,RUEIL-MALMAISON,,,92063,92569,RUEIL MALMAISON CEDEX,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,01 47 14 36 50 ,,"https://www.google.com/maps/place/HEINEKEN+France/@48.8872369,2.1625689,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f85856cb2bf:0xb2f660928af8fb8b!8m2!3d48.8872369!4d2.1651438!16s%2Fg%2F1tct80f4?entry=ttu"
417736949,13,41773694900013,O,1998-02-19,01,2021.0,1105ZZ,2023-11-30T10:31:54,True,A,O,,1998-02-19,5499,BRASSERIE DE POULDREUZIC,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,13,2023-11-30T10:31:54,PME,2021.0,,,,,TREGONGUEN,29710,POULDREUZIC,,,29225,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 98 54 37 71 ,,"https://www.google.com/maps/place/Brasserie+de+Pouldreuzic/@47.9445222,-4.3900186,14z/data=!3m1!4b1!4m6!3m5!1s0x4817264426e275f3:0x6e5ff53c015aad0a!8m2!3d47.944524!4d-4.369419!16s%2Fg%2F1tf6g0xm?entry=ttu"
418440079,30,41844007900030,P,2012-10-25,,,,2023-04-27T12:01:49,True,A,P,,1998-04-03,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,30,2023-04-27T12:01:49,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],VIEUX-MANOIR,,[ND],76738,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+VIEUX-MANOIR/@49.1233936,1.2805269,9z/data=!3m1!4b1?entry=ttu"
418671749,38,41867174900038,O,2020-05-28,12,2021.0,1105ZZ,2023-11-30T10:32:21,True,A,O,,1998-05-07,5710,BRASSERIE DE BRETAGNE,,BRITT,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,12,2021.0,38,2023-11-30T10:32:21,PME,2021.0,,7,,RUE,VICTOR SCHOELCHER,29900,CONCARNEAU,,,29039,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,02 98 50 25 97 ,,"https://www.google.com/maps/place/Brasserie+de+Bretagne+(site+de+production+et+vente+aux+professionnels)/@47.9052751,-3.9083541,17z/data=!3m1!4b1!4m6!3m5!1s0x4810dbc1fcac6b85:0x2602ef6a6d762e67!8m2!3d47.9052751!4d-3.9057792!16s%2Fg%2F11jnd3jlpb?entry=ttu"
419261169,17,41926116900017,O,1998-07-03,NN,,1105ZZ,2014-06-27T00:32:06,True,A,O,,1998-07-03,5499,CRITERION,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,NN,,17,2017-05-20T05:15:11,PME,2021.0,,8,,RUE,DE L'EGLISE,67420,SAALES,,,67421,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/CRITERION++8++RUE+DE+L'EGLISE+67420+SAALES/@48.3499975,7.1014681,16z/data=!3m1!4b1?entry=ttu"
419512322,27,41951232200027,O,2000-04-25,11,2021.0,1105ZZ,2024-01-06T13:36:58,True,A,O,,1998-07-07,5499,LA BRASSERIE DU BOUFFAY,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,11,2021.0,27,2024-01-06T13:36:58,PME,2021.0,,54,,RUE,DES MONCEAUX,44470,CARQUEFOU,,,44026,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/place/La+Brasserie+du+Bouffay/@47.3104033,-1.510124,17z/data=!3m1!4b1!4m6!3m5!1s0x4805f04361ef5de7:0x656aec1a77aa3bd2!8m2!3d47.3104033!4d-1.5075491!16s%2Fg%2F1ttpg8cp?entry=ttu"
419632781,11,41963278100011,O,1998-08-01,02,2021.0,1105ZZ,2023-11-30T10:32:46,True,A,O,,1998-08-01,5499,L ET L ALPHAND,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,02,2021.0,11,2023-11-30T10:32:46,PME,2021.0,,,,PL,DE L'EGLISE,05290,VALLOUISE-PELVOUX,,,05101,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,04 92 23 20 00 ,,"https://www.google.com/maps/place/Brasserie+Bar+Alphand/@44.8467344,6.486165,17z/data=!3m1!4b1!4m6!3m5!1s0x4789fe64d102791b:0x14fec37182904b2d!8m2!3d44.8467344!4d6.4887399!16s%2Fg%2F11cs3qfc8j?entry=ttu"
420714990,17,42071499000017,O,1998-11-01,NN,,1105ZZ,2022-12-23T04:05:53,True,A,O,,1998-11-01,5499,A TRIBBIERA,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,NN,,17,2022-12-23T04:05:53,PME,2021.0,RN 198 CASAMOZZA,,,RTE,PRUNELLI,20243,ISOLACCIO-DI-FIUMORBO,,,2B135,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/A+TRIBBIERA+RN+198+CASAMOZZA+++RTE+PRUNELLI+20243+ISOLACCIO-DI-FIUMORBO/@41.9836349,9.3981294,17z/data=!3m1!4b1?entry=ttu"
420716763,16,42071676300016,O,1998-07-06,NN,,,2022-10-01T04:56:44,True,A,O,,1998-07-06,3220,KIRIN EUROPE GMBH,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,NN,,16,2022-10-01T04:56:44,PME,2021.0,,,,,BERLINER ALLEE 26,,,40212 DUSSELDORF,,,,,99109.0,ALLEMAGNE,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,+49 211 16756889 ,,"https://www.google.com/maps/place/KIRIN+EUROPE+GmbH/@51.2223665,6.7803619,17z/data=!3m1!4b1!4m6!3m5!1s0x47b8cbeca6ed1f23:0xc2cd8c0fbd751a75!8m2!3d51.2223665!4d6.7829368!16s%2Fg%2F11t5yq14j3?entry=ttu"
420819161,27,42081916100027,O,1999-04-01,11,2021.0,,2023-11-30T10:16:59,True,A,O,,1998-10-15,5710,BRASSERIE DES CIMES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,11,2021.0,27,2023-11-30T10:16:59,ETI,2021.0,,152,,AV,DE ST SIMOND,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,04 79 88 16 80 ,,"https://www.google.com/maps/place/Brasserie+des+Cimes/@45.7072303,5.9126897,17z/data=!3m1!4b1!4m6!3m5!1s0x478ba08f44203b09:0xd44b81824048d927!8m2!3d45.7072303!4d5.9152646!16s%2Fg%2F1vysvf7l?entry=ttu"
421312505,17,42131250500017,O,1998-12-15,NN,,,2023-11-09T10:59:54,True,A,O,,1998-12-15,5710,BRASSERIE DU MONT BLANC,,BIERE DU MONT BLANC,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,12,2021.0,17,2023-11-30T10:17:15,PME,2021.0,,15,,PL,DE LA MAIRIE,74310,LES HOUCHES,,,74143,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Brasserie+Distillerie+Du+Mont+Blanc/@45.889732,6.7953884,17z/data=!3m1!4b1!4m6!3m5!1s0x478950527b8be501:0x7a365a758702145b!8m2!3d45.889732!4d6.7979633!16s%2Fg%2F11f62h5s80?entry=ttu"
421312505,33,42131250500033,O,2013-01-01,12,2021.0,,2023-11-30T10:17:15,False,A,O,,1998-12-15,5710,BRASSERIE DU MONT BLANC,,BIERE DU MONT BLANC,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,12,2021.0,17,2023-11-30T10:17:15,PME,2021.0,,128,,AV,RENE CASSIN,73290,LA MOTTE-SERVOLEX,,,73179,,,,,,,,,,,,,,,,,,,A,MONT BLANC,,,,11.05Z,NAFRev2,O,04 79 62 96 76 ,,"https://www.google.com/maps/place/Brasserie+Distillerie+du+Mont+Blanc+:+Production+%26+Administratif/@45.5916184,5.8856679,17z/data=!3m2!4b1!5s0x478ba8052569ff43:0x705bb0370ea69f05!4m6!3m5!1s0x478ba81c0c0cc815:0xfccd45cf9b3f7156!8m2!3d45.5916184!4d5.8882428!16s%2Fg%2F12ht0pvs_?entry=ttu"
421483041,16,42148304100016,O,1999-05-01,NN,,1105ZZ,2023-04-10T20:02:25,True,A,O,,1999-05-01,5499,BRASSERIE DUPLESSI,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,16,2017-05-20T05:26:47,PME,2021.0,,13,,RUE,AUX MOINES,27700,LES TROIS LACS,,,27676,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,02 32 51 55 75 ,,"https://www.google.com/maps/place/Brasserie+Duplessi/@49.2188205,1.3721252,17z/data=!3m1!4b1!4m6!3m5!1s0x47e12d1238687047:0x479c059e700adefc!8m2!3d49.2188205!4d1.3747001!16s%2Fg%2F1tcyr3dt?entry=ttu"
421495870,22,42149587000022,O,2004-03-01,NN,,1105ZZ,2017-01-29T18:44:44,True,A,O,,1999-01-18,5499,BRASSERIE DU SOLLIER,,BRASSERIE DU SOLLIER SARL,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,22,2017-05-20T05:26:51,PME,2021.0,,,,LD,LE TRONCAY,18570,LE SUBDRAY,,,18255,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/Brasserie+Du+Sollier/@46.99386,2.3025721,17z/data=!3m1!4b1!4m6!3m5!1s0x47fa92d5b4b74c99:0x24c57cd8e8b88f0!8m2!3d46.99386!4d2.305147!16s%2Fg%2F1tr7c4zj?entry=ttu"
421566530,26,42156653000026,O,2012-03-15,03,2021.0,1105ZZ,2023-11-30T10:17:24,True,A,O,,1999-01-04,5499,BRASSERIE AKERBELTZ,,AKERBELTZ,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,03,2021.0,26,2023-11-30T10:17:24,PME,2021.0,,,,,ZONE ARTISANALE DE LARRE LORE,64310,ASCAIN,,,64065,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,05 59 23 84 21 ,,"https://www.google.com/maps/place/Brasserie+Akerbeltz/@43.3577727,-1.6340858,17z/data=!3m2!4b1!5s0xd5111023fb37661:0x32e5c50ae5732328!4m6!3m5!1s0xd5718e5701f4269:0x5d5b88a956cc1281!8m2!3d43.3577727!4d-1.6315109!16s%2Fg%2F113hrr2st?entry=ttu"
421583246,28,42158324600028,O,2013-01-01,01,2020.0,,2022-08-29T09:02:40,False,A,O,,1999-01-25,5710,NEW CONCEPT 3B,,,,,,,,,,,,,,56.10A,NAFRev2,,N,N,O,12,2021.0,10,2023-11-30T10:17:24,PME,2021.0,,5,,RUE,ARISTIDE BOUCICAUT,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/NEW+CONCEPT+3B++5++RUE+ARISTIDE+BOUCICAUT+14120+MONDEVILLE/@49.1632308,-0.3014854,17z/data=!3m1!4b1?entry=ttu"
421739947,40,42173994700040,O,2008-05-01,11,2021.0,1105ZZ,2023-11-30T10:17:29,True,A,O,,1999-02-09,5458,BRASSERIE TRI MARTOLOD,,,,,,,,,,,,,,11.05Z,NAFRev2,,O,N,O,11,2021.0,40,2023-11-30T10:17:29,PME,2021.0,Z.A. DE,,,,COLGUEN,29900,CONCARNEAU,,,29039,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 98 66 20 22 ,,"https://www.google.com/maps/place/Brasserie+Tri+Martolod/@47.9008369,-3.9085049,17z/data=!3m1!4b1!4m6!3m5!1s0x4810dba235fac3fb:0x64c650527049f3b2!8m2!3d47.9008369!4d-3.90593!16s%2Fg%2F120mbr97?entry=ttu"
421792102,20,42179210200020,O,2021-08-01,11,2021.0,1105ZZ,2024-01-06T13:20:57,True,A,O,,1999-02-02,5710,MOULINS D'ASCQ,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,11,2021.0,20,2024-01-06T13:20:57,PME,2021.0,,47,,RUE,DE LA DISTILLERIE,59493,VILLENEUVE D'ASCQ,,,59009,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 20 41 58 48 ,,"https://www.google.com/maps/place/Moulin+D+Ascq/@50.6060909,3.1624933,17z/data=!3m1!4b1!4m6!3m5!1s0x47c2d7bc70f83295:0x3db28eb7778570f3!8m2!3d50.6060909!4d3.1650682!16s%2Fg%2F120x757n?entry=ttu"
421911512,18,42191151200018,O,1998-12-11,NN,,,2009-09-09T10:30:24,True,A,O,,1998-12-11,5499,BRASSERIE DU BERRY,BB,BRASSERIE DU BERRY,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,18,2012-02-18T05:45:59,PME,2021.0,,3,,AV,HENRI LAUDIER,18000,BOURGES,,,18033,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,02 36 24 12 62 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
422473710,24,42247371000024,O,2014-01-01,03,2021.0,,2023-11-30T10:17:57,True,A,O,,1999-04-19,5499,BRASSERIE D'UBERACH,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,03,2021.0,24,2023-11-30T10:17:57,PME,2021.0,,5,,RUE,DU CERF,67350,VAL-DE-MODER,,,67372,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 88 07 07 77 ,,"https://www.google.com/maps/place/Brasserie+d'Uberach/@48.8505366,7.6376923,17z/data=!3m2!4b1!5s0x479696ddc4bf30c3:0xf4f961fcaeccea9e!4m6!3m5!1s0x4796971f6cfca305:0x7c0d8edfb23291d6!8m2!3d48.8505366!4d7.6402672!16s%2Fg%2F11b6dls_f7?entry=ttu"
422987339,13,42298733900013,O,1999-06-01,NN,,,2008-01-05T00:30:56,True,A,O,,1999-06-01,3120,GLENTARRAGH LIMITED,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,13,2011-12-06T04:06:53,PME,2021.0,,3,,,ATHOL STREET DOUGLAS,,,ILE DE MAN,,,,,99132.0,ROYAUME-UNI,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/GLENTARRAGH+LIMITED++3+++ATHOL+STREET+DOUGLAS++/@54.1496616,-4.4836265,17z/data=!3m1!4b1?entry=ttu"
423838788,28,42383878800028,O,2004-04-01,02,2021.0,1105ZZ,2023-11-30T10:18:46,False,A,O,,1999-07-01,5499,AU BARON,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,11,2021.0,10,2023-11-30T10:18:46,PME,2021.0,,4,,RUE,DU PIEMONT,59570,GUSSIGNIES,,,59277,,,,,,,,,,,,,,,,,,,A,BRASSERIE AU BARON,,,,11.05Z,NAFRev2,O,03 27 66 88 61 ,,"https://www.google.com/maps/place/Brasserie+Au+Baron/@50.3363477,3.7350004,17z/data=!3m1!4b1!4m6!3m5!1s0x47c2f586a845bde9:0x480d38762c4a09c7!8m2!3d50.3363477!4d3.7375753!16s%2Fg%2F1q5bfbgdw?entry=ttu"
423953066,10,42395306600010,O,1999-08-10,NN,,1105ZZ,2023-04-02T20:10:59,True,A,O,,1999-08-10,5710,NINKASI FABRIQUES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,21,2021.0,10,2023-11-30T10:18:50,PME,2021.0,,267,,RUE,MARCEL MERIEUX,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Ninkasi+Gerland/@45.7281729,4.8281459,17z/data=!3m1!4b1!4m6!3m5!1s0x47f4ea29a0931333:0x96485b29fd17ea12!8m2!3d45.7281729!4d4.8307208!16s%2Fm%2F0k2sm8b?entry=ttu"
423953066,28,42395306600028,O,2011-10-28,11,2021.0,1105ZZ,2023-11-30T10:18:50,False,A,O,,1999-08-10,5710,NINKASI FABRIQUES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,21,2021.0,10,2023-11-30T10:18:50,PME,2021.0,RUE DES ANGLAIS,1,,AV,EDOUARD HERRIOT,69170,TARARE,,,69243,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/NINKASI+FABRIQUES+RUE+DES+ANGLAIS+1++AV+EDOUARD+HERRIOT+69170+TARARE/@45.8934684,4.4187352,15z/data=!3m1!4b1?entry=ttu"
